admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName_en,admin3RefName_ar,admin3AltName1_en,admin3AltName1_ar,admin3AltName2_en,admin3AltName2_ar,date_,validOn,validTo
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Sanhan wa Bani Bahlul,سنحان وبني بهلول,YE2305,Qa' Al Habab,قاع الحباب,YE230532,Qa Al Habab,قاع الحباب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bilad Ar Rus,بلاد الروس,YE2306,Rub' Al Abs,ربع العبس,YE230621,Rub Al Abs,ربع العبس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bilad Ar Rus,بلاد الروس,YE2306,Wa'lan,وعلان,YE230622,Walan,وعلان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bilad Ar Rus,بلاد الروس,YE2306,Ar Rub' Ash Sharqi,الربع الشرقي,YE230623,Ar Rub Ash Sharqi - Bilad Ar Rus,الربع الشرقي - بلاد الروس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bilad Ar Rus,بلاد الروس,YE2306,Rub' Awlad Hasan,ربع اولاد حسن,YE230624,Rub Awlad Hasan,ربع اولاد حسن,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Bani Qays,بني قيس,YE230721,Bani Qays - Bani Matar,بني قيس - بني مطر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Diyan,ديان,YE230722,Diyan,ديان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Jabal An Nabi Shu'ib,جبل النبي شعيب,YE230723,Jabal An Nabi Shuib,جبل النبي شعيب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Al Arus,العروس,YE230724,Al Arus,العروس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Janb,جنب,YE230725,Janb,جنب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Amran,عمران,YE29,Huth,حوث,YE2902,Khaywan,خيوان,YE290233,Khaywan,خيوان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Bani Ar Ra'i,بني الراعى,YE230726,Bani Ar Rai,بني الراعى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Shihab Al Asfal,شهاب الاسفل,YE230727,Shihab Al Asfal,شهاب الاسفل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Shihab Al A'la,شهاب الاعلى,YE230728,Shihab Al Ala,شهاب الاعلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Ad Dakhiliyah,الحيمة الداخليه,YE2308,Al Hadab,الحدب,YE230821,Al Hadab - Al Haymah Ad Dakhiliyah,الحدب - الحيمة الداخليه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Al Hadab,الحدب,YE230729,Al Hadab - Bani Matar,الحدب - بني مطر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Ath Thulth,الثلث,YE230730,Ath Thulth - Bani Matar,الثلث - بني مطر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Al Barawiyah,البرويه,YE230731,Al Barawiyah,البرويه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Bani Sur,بنى سوار,YE230732,Bani Sur,بنى سوار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Hazzat Sahman,حزة سهمان,YE230733,Hazzat Sahman,حزة سهمان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Matar,بني مطر,YE2307,Baqlan,بقلان,YE230734,Baqlan,بقلان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Ad Dakhiliyah,الحيمة الداخليه,YE2308,Bani Amr,بني عمرو,YE230822,Bani Amr - Al Haymah Ad Dakhiliyah,بني عمرو - الحيمة الداخليه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Ad Dakhiliyah,الحيمة الداخليه,YE2308,Bani As Sayagh,بني السياغ,YE230823,Bani As Sayagh,بني السياغ,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Ad Dakhiliyah,الحيمة الداخليه,YE2308,Al Ahbub,الاحبوب,YE230824,Al Ahbub,الاحبوب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Ad Dakhiliyah,الحيمة الداخليه,YE2308,Al Jid'an,الجدعان,YE230825,Al Jidan,الجدعان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Ad Dakhiliyah,الحيمة الداخليه,YE2308,Bani Mihalhal,بني مهلهل,YE230826,Bani Mihalhal,بني مهلهل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Ad Dakhiliyah,الحيمة الداخليه,YE2308,Bilad Al Qaba'il,بلاد القبائل,YE230827,Bilad Al Qabail,بلاد القبائل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Ad Dakhiliyah,الحيمة الداخليه,YE2308,Bani An Nimri,بني النمري,YE230828,Bani An Nimri,بني النمري,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Ad Dakhiliyah,الحيمة الداخليه,YE2308,Bani Yusuf,بني يوسف,YE230829,Bani Yusuf - Al Haymah Ad Dakhiliyah,بني يوسف - الحيمة الداخليه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Al Ajz,العجز,YE230934,Al Ajz,العجز,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Ad Dakhiliyah,الحيمة الداخليه,YE2308,Bani Al Hudhayfi,بني الحذيفي,YE230830,Bani Al Hudhayfi,بني الحذيفي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Mafhaq,مفحق,YE230921,Mafhaq,مفحق,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bani Mansur,بني منصور,YE230922,Bani Mansur - Al Haymah Al Kharijiyah,بني منصور - الحيمة الخارجيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Al A'rush,الاعروش,YE230923,Al Arush - Al Haymah Al Kharijiyah,الاعروش - الحيمة الخارجيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Wahbi,وهبي,YE230924,Wahbi,وهبي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,As Sufah,الصوفه,YE230925,As Sufah,الصوفه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bayt Al Ali,بيت العليي,YE230926,Bayt Al Ali,بيت العليي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Al Jahadib,الجحادب,YE230927,Al Jahadib,الجحادب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Darwan,دروان,YE230928,Darwan,دروان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Suhah,سحاح,YE230929,Suhah,سحاح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Yadi',يادع,YE230930,Yadi,يادع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bani Sulayman,بني سليمان,YE230931,Bani Sulayman - Al Haymah Al Kharijiyah,بني سليمان - الحيمة الخارجيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Ar Rub',الربع,YE230932,Ar Rub,الربع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Al Mikhlaf,المخلاف,YE230933,Al Mikhlaf - Al Haymah Al Kharijiyah,المخلاف - الحيمة الخارجيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bani Bajir,بني بجير,YE230936,Bani Bajir,بني بجير,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bani Jahdab,بني جحدب,YE230937,Bani Jahdab,بني جحدب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bani Mohammad,بني محمد,YE230938,Bani Mohammad - Al Haymah Al Kharijiyah,بني محمد - الحيمة الخارجيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bani orwah,بني عروه,YE230939,Bani orwah,بني عروه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Jahalah,جحاله,YE230940,Jahalah,جحاله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,As Suds,السدس,YE230941,As Suds,السدس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Al Hatab,الحطب,YE230942,Al Hatab,الحطب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Al Mahyam,المحيام,YE230943,Al Mahyam,المحيام,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Al A'mur,الاعمور,YE230944,Al Amur - Al Haymah Al Kharijiyah,الاعمور - الحيمة الخارجيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bayt Al Jaridi,بيت الجريدي,YE230945,Bayt Al Jaridi,بيت الجريدي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bani Walid,بني وليد,YE230946,Bani Walid,بني وليد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bani Al Qalam,بني القلام,YE230947,Bani Al Qalam,بني القلام,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Siham,سهام,YE230948,Siham,سهام,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Dabi Siham,ضابي سهام,YE230949,Dabi Siham,ضابي سهام,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bani Furas,بني فراص,YE230950,Bani Furas,بني فراص,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Amran,عمران,YE29,Huth,حوث,YE2902,Dhu Elayan,ذو عليان,YE290234,Dhu Elayan,ذو عليان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Haymah Al Kharijiyah,الحيمة الخارجيه,YE2309,Bani Shamhan,بني شمهان,YE230951,Bani Shamhan,بني شمهان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Manakhah,مناخه,YE231021,Manakhah,مناخه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Da'wah,دعوه,YE231022,Dawah,دعوه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Bani Hasan wa Husayn,بني حسن وحسين,YE231023,Bani Hasan wa Husayn,بني حسن وحسين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Bani Barah,بني بره,YE231024,Bani Barah,بني بره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Al Magharib Al Olya,المغارب العليا,YE231030,Al Magharib Al Olya,المغارب العليا,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Bani Ishaq,بني اسحاق,YE231025,Bani Ishaq - Manakhah,بني اسحاق - مناخه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Bani Isma'il,بني اسماعيل,YE231026,Bani Ismail,بني اسماعيل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Al Aghmur,الاغمور,YE231027,Al Aghmur,الاغمور,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,As Suds wa Bani Ata'a,السدس وبني عطاء,YE231028,As Suds wa Bani Ataa,السدس وبني عطاء,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Bani Khattab,بني خطاب,YE231029,Bani Khattab - Manakhah,بني خطاب - مناخه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Al Magharib As Sufla,المغارب السفلى,YE231031,Al Magharib As Sufla,المغارب السفلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Husban,حصبان,YE231032,Husban,حصبان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Lahab,لهاب,YE231033,Lahab,لهاب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Al Ya'abir,اليعابر,YE231034,Al Yaabir,اليعابر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Ath Thulth,الثلث,YE231035,Ath Thulth - Manakhah,الثلث - مناخه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Melhan,ملحان,YE2705,Al Ma'azibah,المعازبه,YE270529,Al Maazibah,المعازبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Bani Muqatil,بني مقاتل,YE231036,Bani Muqatil,بني مقاتل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Hawzan,هوزان,YE231037,Hawzan,هوزان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Manakhah,مناخه,YE2310,Masar,مسار,YE231038,Masar,مسار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Sa'fan,صعفان,YE2311,Matuh,متوح,YE231121,Matuh,متوح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Sa'fan,صعفان,YE2311,Al Magharib,المغارب,YE231122,Al Magharib - Safan,المغارب - صعفان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,At Tyal,الطيال,YE2313,Bani Siham,بني سحام,YE231321,Bani Siham,بني سحام,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Sa'fan,صعفان,YE2311,Bani Jarban,بني جربن,YE231123,Bani Jarban,بني جربن,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Sa'fan,صعفان,YE2311,Al Jirwah,الجرواح,YE231124,Al Jirwah,الجرواح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Sa'fan,صعفان,YE2311,Bani Ishaq,بني اسحاق,YE231125,Bani Ishaq - Safan,بني اسحاق - صعفان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Sa'fan,صعفان,YE2311,Bani Araf,بني عراف,YE231126,Bani Araf,بني عراف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Sa'fan,صعفان,YE2311,Madwal,مدول,YE231127,Madwal,مدول,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Sa'fan,صعفان,YE2311,At Taraf,الطرف,YE231128,At Taraf,الطرف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Khawlan,خولان,YE2312,Al A'rush,الاعروش,YE231221,Al Arush - Khawlan,الاعروش - خولان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Khawlan,خولان,YE2312,Habab Aal Hantash,حباب ال حنتش,YE231222,Habab Aal Hantash,حباب ال حنتش,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Khawlan,خولان,YE2312,Bani Shaddad,بني شداد,YE231223,Bani Shaddad,بني شداد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Khawlan,خولان,YE2312,Al Makir Al Laghba'a,المكير اللغباء,YE231224,Al Makir Al Laghbaa,المكير اللغباء,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,At Tyal,الطيال,YE2313,Bani Jabr,بني جبر,YE231322,Bani Jabr - At Tyal,بني جبر - الطيال,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,At Tyal,الطيال,YE2313,Jabal Al Lawz,جبل اللوز,YE231324,Jabal Al Lawz,جبل اللوز,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,At Tyal,الطيال,YE2313,Qarawi At Tyal,قروى الطيال,YE231325,Qarawi At Tyal,قروى الطيال,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Bani Dabyan,بني ضبيان,YE2314,Bani Dabyan,بني ضبيان,YE231421,Bani Dabyan,بني ضبيان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Al Hissn,الحصن,YE2315,Al Yamaniyah Al Olya,اليمانية العليا,YE231521,Al Yamaniyah Al Olya,اليمانية العليا,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Amran,عمران,YE29,Huth,حوث,YE2902,Buban,بوبان,YE290235,Buban,بوبان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Jihanah,جحانه,YE2316,Miswar,مسور,YE231621,Miswar - Jihanah,مسور - جحانه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Jihanah,جحانه,YE2316,Al Yamaniyah As Sufla,اليمانية السفلى,YE231622,Al Yamaniyah As Sufla,اليمانية السفلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Jihanah,جحانه,YE2316,Hadar,حضر,YE231623,Hadar,حضر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Jihanah,جحانه,YE2316,Qarawi,قروى,YE231624,Qarawi,قروى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Sana'a,صنعاء,YE23,Jihanah,جحانه,YE2316,Sahman Jihanah,سهمان جحانه,YE231625,Sahman Jihanah,سهمان جحانه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Melhan,ملحان,YE2705,Hamdan,همدان,YE270530,Hamdan - Melhan,همدان - ملحان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Aden,عدن,YE24,Dar Sa'd,دار سعد,YE2401,Dar Sa'd,دار سعد,YE240121,Dar Sad,دار سعد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Ka'awish,الكعاوش,YE251226,Al Kaawish,الكعاوش,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Melhan,ملحان,YE2705,Habat,هباط,YE270531,Habat,هباط,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Aden,عدن,YE24,Ash Shaykh Othman,الشيخ عثمان,YE2402,Ash Shaykh Othman,الشيخ عثمان,YE240221,Ash Shaykh Othman,الشيخ عثمان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Aden,عدن,YE24,Al Mu'alla,المعلا,YE2406,Al Mu'alla,المعلا,YE240621,Al Mualla,المعلا,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Aden,عدن,YE24,Al Mansurah,المنصوره,YE2403,Al Mansurah,المنصوره,YE240321,Al Mansurah,المنصوره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Aden,عدن,YE24,Al Burayqah,البريقه,YE2404,Al Burayqah,البريقه,YE240421,Al Burayqah,البريقه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Aden,عدن,YE24,At Tawahi,التواهي,YE2405,At Tawahi,التواهي,YE240521,At Tawahi,التواهي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Had,الحد,YE2501,Al Had,الحد,YE250121,Al Had,الحد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib Al Qaramish,حريب القرامش,YE2604,Bani Sakran,بني سكران,YE260422,Bani Sakran,بني سكران,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Yafi',يافع,YE2502,Lab'us,لبعوس,YE250221,Labus,لبعوس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maflahi,المفلحي,YE2503,Al Maflahi,المفلحي,YE250321,Al Maflahi,المفلحي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Yahr,يهر,YE2504,Yahr,يهر,YE250421,Yahr,يهر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Malah,الملاح,YE2508,Al Malah,الملاح,YE250821,Al Malah,الملاح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Habil Jabr,حبيل جبر,YE2505,Habil Jabr,حبيل جبر,YE250521,Habil Jabr,حبيل جبر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Bidbadah,بدبده,YE2605,Ahl Ali,اهل علي,YE260521,Ahl Ali,اهل علي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Halmin,حالمين,YE2506,Habil Ar Raydah,حبيل الريده,YE250621,Habil Ar Raydah,حبيل الريده,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Radfan,ردفان,YE2507,al Habilin,الحبيلين,YE250721,al Habilin,الحبيلين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Ad Dahmashah,الدهمشه,YE251243,Ad Dahmashah,الدهمشه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Musaymir,المسيمير,YE2509,Al Musaymir,المسيمير,YE250921,Al Musaymir,المسيمير,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Qubaytah,القبيطه,YE2510,Al Qubaytah,القبيطه,YE251021,Al Qubaytah,القبيطه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Qubaytah,القبيطه,YE2510,Al Yusufayn,اليوسفين,YE251022,Al Yusufayn,اليوسفين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Madaribah Wa Al Aarah,المضاربة و العاره,YE2513,Al Madaribah,المضاربه,YE251321,Al Madaribah,المضاربه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Madaribah Wa Al Aarah,المضاربة و العاره,YE2513,Al Arah,العاره,YE251322,Al Arah,العاره,,,,,2019-02-01,2019-10-02,
